,Season,Date,Player,Team,Game,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,ORB,DRB,RB,AST,STL,BLK,TOV,PF,PTS
3768,1,2005-11-26,4093,25,183,20.9167,7,11,1,2,3,4,1,6,7,0,0,0,0,2,18
3769,1,2005-11-26,4212,25,183,2.33333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
3770,1,2005-11-26,2648,13,183,6.21667,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
3771,1,2005-11-26,3964,25,183,19.9,2,8,0,0,0,0,0,1,1,0,1,1,1,0,4
3772,1,2005-11-26,4604,25,183,33.5333,3,9,1,3,6,6,2,2,4,3,1,2,1,1,13
3773,1,2005-11-26,2159,25,183,24.4833,3,6,0,3,7,7,1,3,4,7,1,0,1,3,13
3774,1,2005-11-26,1393,0,186,35.9567,10,17,5,8,8,11,0,6,6,5,2,1,0,5,33
3775,1,2005-11-26,683,25,183,9.4,1,2,0,0,1,2,1,2,3,0,0,0,0,1,3
3776,1,2005-11-26,4513,24,184,25.22,2,5,1,2,0,0,1,3,4,1,0,0,2,4,5
3777,1,2005-11-26,1630,25,183,1.83333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3778,1,2005-11-26,4223,43,185,9.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
3779,1,2005-11-26,2280,0,186,4.41667,0,3,0,0,0,0,1,1,2,0,0,0,0,2,0
3780,1,2005-11-26,2022,2,186,17.5783,3,3,0,0,1,2,0,6,6,0,1,0,1,4,7
3781,1,2005-11-26,206,2,186,12.0,1,5,1,5,0,0,0,3,3,2,0,0,1,1,3
3782,1,2005-11-26,1493,2,186,18.85,3,5,3,4,0,0,0,2,2,3,1,0,1,1,9
3783,1,2005-11-26,2228,2,186,40.7167,10,23,1,3,9,11,0,4,4,6,2,1,4,5,30
3784,1,2005-11-26,4142,2,186,33.6333,4,7,1,1,1,1,0,3,3,5,1,0,1,3,10
3785,1,2005-11-26,1941,2,186,36.6383,11,18,1,2,5,6,3,2,5,5,2,0,2,1,28
3786,1,2005-11-26,3556,2,186,2.08333,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2
3787,1,2005-11-26,4698,2,186,14.3667,2,6,1,2,0,0,0,4,4,1,0,0,1,0,5
3788,1,2005-11-26,1381,0,186,37.95,9,17,5,10,6,6,0,3,3,2,0,0,3,1,29
3789,1,2005-11-26,338,0,186,34.6883,7,21,1,11,5,5,0,5,5,5,1,0,3,4,20
3790,1,2005-11-26,22,0,186,5.23333,2,2,0,0,1,2,1,2,3,0,0,1,0,0,5
3791,1,2005-11-26,2454,0,186,17.4167,1,4,1,3,0,0,1,0,1,1,0,0,1,2,3
3792,1,2005-11-26,1359,0,186,11.65,3,4,0,0,1,2,4,3,7,3,0,1,1,3,7
3793,1,2005-11-26,2018,0,186,24.9667,4,8,2,5,0,0,2,1,3,3,1,0,0,1,10
3794,1,2005-11-26,1656,0,186,16.7717,2,7,0,0,0,0,6,4,10,4,1,0,2,3,4
3795,1,2005-11-26,645,2,186,29.1217,4,7,1,2,0,0,0,6,6,1,0,0,2,3,9
3796,1,2005-11-26,959,2,186,14.945,3,4,0,0,3,3,5,0,5,3,0,0,0,4,9
3797,1,2005-11-26,4569,43,185,30.5833,1,3,1,2,4,4,1,6,7,2,0,0,0,1,7
3798,1,2005-11-26,1652,2,186,20.0667,4,9,1,1,0,2,2,1,3,0,0,0,0,1,9
3799,1,2005-11-26,1612,39,185,28.5833,3,10,2,6,0,0,0,8,8,11,2,0,4,0,8
3800,1,2005-11-26,3212,0,186,15.4333,1,5,0,0,1,2,2,1,3,2,0,0,0,1,3
3801,1,2005-11-26,1898,39,185,26.4833,8,9,5,6,0,0,0,2,2,0,0,1,2,2,21
3802,1,2005-11-26,1254,43,185,20.8,3,9,1,2,5,6,1,1,2,2,1,0,0,1,12
3803,1,2005-11-26,1218,39,185,17.6167,1,5,1,4,0,2,0,5,5,2,2,2,3,1,3
3804,1,2005-11-26,4463,43,185,20.1833,2,7,2,5,0,2,0,2,2,1,0,0,3,3,6
3805,1,2005-11-26,1756,43,185,21.5667,3,7,0,0,3,4,0,4,4,5,4,0,0,1,9
3806,1,2005-11-26,2302,43,185,17.6333,4,13,0,2,2,3,0,1,1,0,2,0,5,0,10
3807,1,2005-11-26,2814,43,185,11.55,1,3,0,2,0,1,0,1,1,0,0,1,2,1,2
3808,1,2005-11-26,3440,43,185,23.2667,5,8,0,0,2,4,4,7,11,0,2,4,1,4,12
3809,1,2005-11-26,1748,43,185,2.68333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,1,2005-11-26,3962,43,185,30.0167,12,24,1,4,2,2,2,3,5,6,0,0,4,3,27
3811,1,2005-11-26,3283,43,185,24.7333,4,7,0,0,1,6,2,5,7,1,1,2,0,2,9
3812,1,2005-11-26,3293,43,185,23.4,3,7,1,4,0,0,2,1,3,1,1,0,0,3,7
3813,1,2005-11-26,3834,43,185,4.08333,0,1,0,0,2,2,0,1,1,0,0,0,0,0,2
3814,1,2005-11-26,293,39,185,25.65,5,9,3,5,1,2,2,2,4,1,0,0,1,3,14
3815,1,2005-11-26,3450,39,185,25.3833,3,7,2,4,2,2,0,7,7,5,0,1,2,2,10
3816,1,2005-11-26,1308,39,185,19.4167,2,6,0,0,1,2,1,1,2,6,3,0,2,1,5
3817,1,2005-11-26,2802,39,185,20.38,9,14,3,5,5,6,0,7,7,2,0,2,3,4,26
3818,1,2005-11-26,3348,39,185,4.61667,1,3,0,0,0,0,0,0,0,1,0,0,0,1,2
3819,1,2005-11-26,301,39,185,21.6333,4,8,0,1,3,4,2,3,5,1,3,0,0,3,11
3820,1,2005-11-26,610,39,185,23.6,5,9,1,4,0,0,0,2,2,1,1,0,0,2,11
3821,1,2005-11-26,2084,39,185,19.17,3,4,0,0,0,0,1,0,1,2,0,3,1,2,6
3822,1,2005-11-27,353,16,195,35.9583,2,5,2,4,0,0,1,5,6,1,1,1,0,3,6
3823,1,2005-11-27,3179,16,195,15.0533,3,3,1,1,2,2,0,1,1,0,0,2,0,4,9
3824,1,2005-11-27,2618,16,195,20.295,3,10,1,5,0,0,3,3,6,0,2,0,2,2,7
3825,1,2005-11-27,2511,16,195,22.5733,4,9,0,4,0,0,0,0,0,1,1,0,1,0,8
3826,1,2005-11-27,1397,16,195,26.345,3,5,1,3,0,1,2,5,7,2,0,1,0,1,7
3827,1,2005-11-27,1122,16,195,37.8,6,14,2,6,0,0,0,5,5,6,2,0,4,2,14
3828,1,2005-11-27,4384,36,196,35.4667,5,11,0,5,0,0,4,2,6,2,0,0,1,3,10
3829,1,2005-11-27,3978,36,196,26.135,3,7,0,0,0,0,3,4,7,1,0,2,0,4,6
3830,1,2005-11-27,1891,16,195,33.7167,3,7,0,0,2,2,4,4,8,0,2,0,4,5,8
3831,1,2005-11-27,3145,16,195,7.44167,2,5,0,3,1,2,0,1,1,0,0,0,0,0,5
3832,1,2005-11-27,1634,16,195,25.4833,5,9,1,2,5,6,0,4,4,3,1,3,2,3,16
3833,1,2005-11-27,336,16,195,40.3333,13,34,2,8,3,5,5,6,11,15,1,0,7,3,31
3834,1,2005-11-27,3488,37,195,2.31667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3835,1,2005-11-27,1416,37,195,12.6667,4,6,2,3,0,0,1,0,1,1,0,0,2,1,10
3836,1,2005-11-27,3267,37,195,14.4833,1,5,0,0,0,0,3,2,5,1,0,0,2,4,2
3837,1,2005-11-27,433,37,195,41.7,5,10,1,2,1,1,0,4,4,7,2,0,8,2,12
3838,1,2005-11-27,2255,37,195,38.39,2,8,0,1,11,12,3,7,10,0,1,2,1,4,15
3839,1,2005-11-27,528,37,195,44.8667,6,14,2,5,2,2,2,9,11,2,0,0,2,4,16
3840,1,2005-11-27,3009,37,195,14.7833,1,2,0,0,0,0,2,1,3,1,1,0,1,2,2
3841,1,2005-11-27,2374,37,195,17.2517,3,9,1,2,1,4,1,1,2,1,1,0,1,0,8
3842,1,2005-11-27,4271,37,195,38.2083,9,18,2,5,0,3,3,7,10,1,2,0,1,0,20
3843,1,2005-11-27,2663,36,196,7.81667,0,0,0,0,2,2,1,1,2,1,0,0,0,0,2
3844,1,2005-11-27,1757,3,194,4.8,1,2,1,2,2,2,0,0,0,0,0,0,0,0,5
3845,1,2005-11-27,1511,37,195,40.3333,9,16,3,4,9,9,0,5,5,9,6,0,3,2,30
3846,1,2005-11-27,4183,36,196,18.2817,2,3,0,0,2,2,3,2,5,0,1,3,0,1,6
3847,1,2005-11-27,1384,17,197,30.25,5,13,3,8,2,2,1,5,6,2,0,0,1,2,15
3848,1,2005-11-27,1161,36,196,31.0,3,12,0,6,4,6,0,5,5,2,0,0,1,3,10
3849,1,2005-11-27,781,3,194,3.6,1,3,0,2,0,0,0,3,3,0,0,0,0,3,2
3850,1,2005-11-27,2061,17,197,25.05,6,11,0,1,2,4,0,3,3,2,0,1,2,3,14
3851,1,2005-11-27,4694,17,197,30.0667,8,14,5,6,4,6,1,0,1,3,2,0,2,2,25
3852,1,2005-11-27,3037,17,197,22.9167,2,5,2,4,0,0,0,4,4,1,1,0,0,3,6
3853,1,2005-11-27,1881,17,197,25.35,1,12,1,3,2,3,1,1,2,3,0,0,0,0,5
3854,1,2005-11-27,730,17,197,16.4833,1,3,0,0,2,2,3,3,6,1,1,1,1,3,4
3855,1,2005-11-27,1344,17,197,25.7167,8,11,0,0,2,2,2,4,6,3,1,1,0,0,18
3856,1,2005-11-27,2389,17,197,22.65,3,11,2,9,0,0,0,3,3,7,2,0,2,3,8
3857,1,2005-11-27,3714,6,197,30.6667,6,10,3,6,2,2,0,2,2,0,2,0,3,0,17
3858,1,2005-11-27,1007,17,197,20.45,3,6,0,0,1,2,1,3,4,3,0,0,1,2,7
3859,1,2005-11-27,2026,6,197,10.7333,3,5,0,1,0,0,1,1,2,0,0,0,0,2,6
3860,1,2005-11-27,1563,36,196,32.8833,9,21,2,5,5,6,1,6,7,2,0,0,3,3,25
3861,1,2005-11-27,349,17,197,21.0667,4,7,0,0,0,0,1,1,2,1,4,0,1,1,8
3862,1,2005-11-27,4226,6,197,39.9833,14,23,0,1,12,14,4,3,7,6,1,0,1,1,40
3863,1,2005-11-27,1004,6,197,17.75,3,7,2,5,0,0,0,2,2,0,1,0,1,3,8
3864,1,2005-11-27,2477,6,197,36.0667,2,9,0,1,0,0,1,8,9,12,1,0,3,2,4
3865,1,2005-11-27,1911,6,197,2.23333,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
3866,1,2005-11-27,3248,6,197,37.3667,4,9,3,8,4,8,2,13,15,2,0,0,1,2,15
3867,1,2005-11-27,4248,6,197,32.2667,7,12,0,0,1,3,3,4,7,3,1,1,6,5,15
3868,1,2005-11-27,3075,36,196,27.2333,4,8,1,2,1,2,0,5,5,1,1,1,0,2,10
3869,1,2005-11-27,4072,36,196,2.91667,2,3,1,1,1,1,0,0,0,0,0,0,0,0,6
3870,1,2005-11-27,1640,36,196,20.75,1,4,1,4,2,2,0,2,2,4,1,0,1,3,5
3871,1,2005-11-27,4591,36,196,21.1833,3,8,2,4,0,0,1,5,6,1,0,0,3,2,8
3872,1,2005-11-27,513,36,196,16.3333,1,8,0,0,1,2,1,3,4,1,0,0,1,1,3
3873,1,2005-11-27,3142,6,197,27.7333,6,11,0,0,0,0,4,7,11,2,0,2,0,0,12
3874,1,2005-11-27,2392,3,194,29.95,5,10,4,7,0,0,1,1,2,0,0,0,0,1,14
3875,1,2005-11-27,4623,6,197,5.2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1
3876,1,2005-11-27,1889,3,194,2.36667,1,1,0,0,0,0,1,0,1,1,0,0,0,1,2
3877,1,2005-11-27,256,35,193,29.8333,5,14,0,2,4,4,1,2,3,7,0,0,4,0,14
3878,1,2005-11-27,2758,35,193,27.7833,2,6,1,3,0,0,0,4,4,3,3,0,1,3,5
3879,1,2005-11-27,4170,26,193,18.0833,2,8,0,2,0,0,3,2,5,0,0,1,0,1,4
3880,1,2005-11-27,4107,26,193,21.1167,0,8,0,3,1,2,0,2,2,3,0,0,3,1,1
3881,1,2005-11-27,743,26,193,22.3167,5,8,2,3,0,0,0,1,1,2,0,0,1,0,12
3882,1,2005-11-27,4016,26,193,37.4833,7,12,2,4,1,1,0,4,4,1,2,0,0,1,17
3883,1,2005-11-27,4429,26,193,20.8167,1,4,0,1,5,5,0,4,4,1,1,0,4,1,7
3884,1,2005-11-27,1721,26,193,18.6333,1,5,0,1,2,2,1,1,2,0,0,0,2,2,4
3885,1,2005-11-27,4222,26,193,28.9333,6,11,0,0,6,12,8,10,18,0,0,3,1,3,18
3886,1,2005-11-27,4155,26,193,30.1167,4,11,0,3,4,4,0,3,3,5,1,0,1,3,12
3887,1,2005-11-27,4614,26,193,37.7,8,17,2,4,1,3,1,6,7,5,2,2,0,3,19
3888,1,2005-11-27,1279,26,193,4.8,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0
3889,1,2005-11-27,676,30,192,26.5083,2,7,1,4,0,0,0,1,1,5,2,0,1,2,5
3890,1,2005-11-27,3700,30,192,32.28,4,8,1,4,6,8,0,0,0,9,2,0,1,1,15
3891,1,2005-11-27,452,30,192,19.45,2,4,2,4,2,2,0,3,3,1,1,1,0,1,8
3892,1,2005-11-27,3907,30,192,4.3,1,2,0,0,0,0,1,0,1,0,0,1,0,3,2
3893,1,2005-11-27,4011,30,192,3.1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3894,1,2005-11-27,1111,30,192,30.3667,7,22,3,6,2,3,2,8,10,4,0,0,2,3,19
3895,1,2005-11-27,1635,30,192,19.9333,5,7,1,2,3,3,1,4,5,1,0,0,0,1,14
3896,1,2005-11-27,144,30,192,5.38333,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3897,1,2005-11-27,3701,30,192,26.045,3,6,0,0,2,5,0,6,6,0,1,3,1,1,8
3898,1,2005-11-27,3340,30,192,36.3,3,10,2,6,0,0,0,1,1,2,1,0,3,2,8
3899,1,2005-11-27,4128,3,194,24.0833,3,6,0,0,1,3,2,6,8,4,1,2,2,3,7
3900,1,2005-11-27,2094,35,193,38.1167,6,13,2,3,0,0,1,4,5,5,2,0,2,3,14
3901,1,2005-11-27,2208,35,193,16.7,4,5,0,0,0,0,4,4,8,0,0,1,1,4,8
3902,1,2005-11-27,2754,30,192,36.3333,9,13,1,1,4,4,0,9,9,4,1,3,4,3,23
3903,1,2005-11-27,597,35,193,5.58333,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0
3904,1,2005-11-27,4101,3,194,14.9333,1,1,0,0,0,0,0,3,3,0,1,2,2,6,2
3905,1,2005-11-27,1697,35,193,29.3333,3,4,0,0,1,3,2,6,8,1,0,0,3,3,7
3906,1,2005-11-27,1188,3,194,19.2983,0,1,0,0,3,4,2,4,6,3,0,2,2,4,3
3907,1,2005-11-27,846,3,194,2.71667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3908,1,2005-11-27,32,3,194,21.8983,5,7,0,2,0,0,2,2,4,0,0,0,2,2,10
3909,1,2005-11-27,3101,3,194,26.535,4,8,4,6,2,2,0,11,11,1,0,0,0,2,14
3910,1,2005-11-27,2204,3,194,28.0667,8,14,0,5,2,4,0,4,4,5,1,1,2,1,18
3911,1,2005-11-27,2884,3,194,30.2667,8,12,0,1,3,3,0,4,4,4,1,0,0,2,19
3912,1,2005-11-27,4191,34,194,28.9667,8,14,2,4,3,3,3,3,6,4,1,1,2,2,21
3913,1,2005-11-27,2635,34,194,25.8333,7,9,2,2,0,0,3,1,4,1,2,0,1,2,16
3914,1,2005-11-27,2442,34,194,22.05,4,7,3,6,0,0,0,3,3,1,0,0,0,1,11
3915,1,2005-11-27,3940,34,194,12.5167,1,6,1,4,2,2,0,3,3,2,0,0,2,2,5
3916,1,2005-11-27,668,3,194,31.485,12,19,6,10,3,3,0,4,4,5,0,0,5,5,33
3917,1,2005-11-27,2257,34,194,23.7,2,10,1,4,6,6,0,1,1,2,1,1,0,1,11
3918,1,2005-11-27,2596,35,193,5.43333,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3919,1,2005-11-27,954,34,194,24.1333,6,11,1,3,2,2,0,2,2,1,0,0,0,2,15
3920,1,2005-11-27,3196,35,193,18.8333,2,8,2,5,0,0,0,2,2,0,1,0,1,1,6
3921,1,2005-11-27,2567,34,194,11.7833,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0
3922,1,2005-11-27,1438,34,194,5.6,1,2,0,1,3,7,3,1,4,1,0,0,0,0,5
3923,1,2005-11-27,1488,35,193,37.75,12,22,4,8,3,3,2,5,7,3,2,0,3,4,31
3924,1,2005-11-27,3148,34,194,26.9333,2,7,0,3,4,4,0,4,4,3,0,0,2,1,8
3925,1,2005-11-27,2977,34,194,20.05,1,9,0,2,1,2,0,4,4,1,0,0,0,3,3
3926,1,2005-11-27,4398,34,194,24.8833,4,11,0,2,0,0,1,2,3,4,1,1,1,4,8
3927,1,2005-11-27,2994,34,194,13.55,1,4,0,2,4,5,1,1,2,1,0,0,1,2,6
3928,1,2005-11-27,2736,35,193,30.6333,8,15,1,5,2,4,1,10,11,0,0,0,0,4,19
3929,1,2005-11-28,1416,37,204,20.0833,3,7,1,2,2,2,0,0,0,3,1,0,1,1,9
3930,1,2005-11-28,4278,0,204,29.4133,4,7,0,2,2,2,3,6,9,7,2,2,1,1,10
3931,1,2005-11-28,2374,37,204,23.6,7,12,0,3,7,8,0,2,2,2,0,0,0,4,21
3932,1,2005-11-28,3267,37,204,20.8833,2,4,0,0,0,0,0,6,6,2,0,0,0,5,4
3933,1,2005-11-28,433,37,204,23.3167,2,8,1,3,0,0,0,2,2,1,0,1,4,3,5
3934,1,2005-11-28,3444,37,204,21.85,4,11,0,0,0,0,6,8,14,0,0,0,0,2,8
3935,1,2005-11-28,2454,0,204,12.0,2,8,1,4,0,0,0,0,0,0,0,0,0,1,5
3936,1,2005-11-28,4271,37,204,28.7333,6,14,2,4,0,0,3,3,6,0,0,0,2,2,14
3937,1,2005-11-28,1393,0,204,27.4833,3,9,1,4,7,7,0,11,11,6,2,2,1,0,14
3938,1,2005-11-28,1656,0,204,13.9833,2,4,0,0,2,2,2,5,7,1,0,0,0,1,6
3939,1,2005-11-28,3212,0,204,15.9033,1,2,0,0,2,2,1,2,3,3,0,0,1,1,4
3940,1,2005-11-28,2346,0,204,8.3,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0
3941,1,2005-11-28,3009,37,204,17.3667,0,5,0,0,0,0,2,1,3,1,0,0,1,2,0
3942,1,2005-11-28,528,37,204,37.3333,3,14,2,5,0,0,1,5,6,1,2,0,1,3,8
3943,1,2005-11-28,3488,37,204,6.95,0,6,0,2,0,0,0,1,1,0,0,0,0,0,0
3944,1,2005-11-28,1013,37,204,8.3,0,5,0,1,0,0,1,3,4,0,0,0,0,0,0
3945,1,2005-11-28,1381,0,204,26.375,10,18,4,10,1,2,0,1,1,0,2,0,2,3,25
3946,1,2005-11-28,2280,0,204,9.95,0,1,0,0,1,2,1,6,7,1,0,2,0,1,1
3947,1,2005-11-28,338,0,204,29.4967,6,11,2,6,8,8,2,4,6,6,1,0,1,1,22
3948,1,2005-11-28,4268,13,203,39.4167,5,18,0,5,4,6,0,4,4,1,0,0,2,1,14
3949,1,2005-11-28,3140,0,204,20.675,4,10,2,5,0,0,1,4,5,1,0,0,0,1,10
3950,1,2005-11-28,2018,0,204,18.0833,3,7,3,5,0,0,0,0,0,4,1,0,0,2,9
3951,1,2005-11-28,1025,19,203,36.0517,9,20,2,7,0,0,4,2,6,5,1,3,0,2,20
3952,1,2005-11-28,1714,19,203,23.6,2,6,0,3,0,0,1,4,5,0,0,0,3,3,4
3953,1,2005-11-28,703,19,203,30.8667,3,9,3,6,0,0,0,6,6,5,1,0,6,1,9
3954,1,2005-11-28,4747,19,203,13.1833,0,1,0,1,0,2,0,2,2,1,0,0,0,0,0
3955,1,2005-11-28,2742,19,203,8.68167,1,1,0,0,0,0,0,3,3,1,0,0,0,1,2
3956,1,2005-11-28,885,13,203,9.74,3,5,1,2,3,4,0,1,1,0,1,0,1,1,10
3957,1,2005-11-28,2867,13,203,38.2167,1,7,1,4,4,4,4,4,8,9,1,0,0,3,7
3958,1,2005-11-28,1359,0,204,14.6033,2,5,0,0,3,3,0,4,4,2,1,1,4,2,7
3959,1,2005-11-28,3299,13,203,39.5183,10,16,0,0,0,2,6,4,10,3,1,1,5,3,20
3960,1,2005-11-28,247,13,203,38.0,4,12,0,7,3,3,0,3,3,4,1,1,2,2,11
3961,1,2005-11-28,448,13,203,38.26,11,19,2,4,3,6,6,12,18,3,0,2,1,3,27
3962,1,2005-11-28,3602,13,203,2.15,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3963,1,2005-11-28,2629,13,203,9.78333,0,2,0,0,0,0,0,1,1,2,1,0,1,1,0
3964,1,2005-11-28,4537,13,203,16.4333,1,4,0,2,0,0,0,2,2,1,0,0,3,3,2
3965,1,2005-11-28,1511,37,204,25.8667,5,14,0,3,1,1,1,2,3,3,2,2,2,1,11
3966,1,2005-11-28,777,37,204,5.71667,1,3,0,0,1,1,1,1,2,0,0,1,0,0,3
3967,1,2005-11-28,22,0,204,13.7333,3,4,0,0,1,4,1,4,5,0,0,3,2,3,7
3968,1,2005-11-28,2648,13,203,8.48167,1,2,0,0,0,0,0,3,3,0,0,0,0,1,2
3969,1,2005-11-28,3964,25,205,31.455,5,9,1,2,1,2,1,3,4,1,2,2,1,4,12
3970,1,2005-11-28,4247,14,206,10.25,1,3,1,1,0,0,0,1,1,0,0,0,0,1,3
3971,1,2005-11-28,4396,25,205,13.15,3,4,1,2,0,0,0,0,0,2,0,0,1,1,7
3972,1,2005-11-28,2093,14,206,13.05,1,1,0,0,0,0,1,1,2,0,0,0,0,1,2
3973,1,2005-11-28,2398,19,203,18.5667,2,3,1,2,0,0,0,3,3,0,1,0,0,2,5
3974,1,2005-11-28,3798,14,206,8.83333,0,2,0,1,0,2,0,1,1,3,1,0,1,2,0
3975,1,2005-11-28,2153,14,206,27.9133,7,13,1,1,1,2,0,8,8,2,0,0,3,1,16
3976,1,2005-11-28,3871,14,206,27.67,6,10,0,0,0,1,2,2,4,3,2,1,0,2,12
3977,1,2005-11-28,2317,14,206,14.8,2,3,0,0,0,0,0,2,2,4,0,0,4,4,4
3978,1,2005-11-28,4103,14,206,24.6833,2,6,2,5,2,2,1,3,4,3,3,0,2,1,8
3979,1,2005-11-28,3659,14,206,19.6333,1,3,1,3,0,0,1,1,2,0,0,0,0,0,3
3980,1,2005-11-28,3727,11,206,42.0167,9,18,0,2,2,4,4,5,9,1,0,1,3,3,20
3981,1,2005-11-28,2245,11,206,27.4633,2,5,0,3,2,2,0,1,1,2,0,0,0,4,6
3982,1,2005-11-28,130,11,206,19.2167,1,4,0,0,0,0,1,5,6,0,2,0,0,1,2
3983,1,2005-11-28,3165,11,206,32.0167,4,5,0,0,0,0,1,10,11,1,4,1,2,5,8
3984,1,2005-11-28,3933,11,206,35.8167,9,16,5,10,0,1,0,2,2,4,1,0,4,3,23
3985,1,2005-11-28,2150,11,206,39.8667,6,13,3,7,5,7,1,4,5,4,1,0,4,3,20
3986,1,2005-11-28,297,11,206,14.8167,2,7,0,3,1,2,2,2,4,0,1,1,4,0,5
3987,1,2005-11-28,181,11,206,15.52,2,6,0,2,3,4,1,0,1,2,1,0,0,1,7
3988,1,2005-11-28,4047,11,206,13.2667,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0
3989,1,2005-11-28,3787,14,206,33.8,8,19,1,1,7,8,2,7,9,4,1,0,1,2,24
3990,1,2005-11-28,4197,14,206,30.1167,6,11,2,5,3,4,1,2,3,1,2,0,2,1,17
3991,1,2005-11-28,3005,25,205,1.77833,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3992,1,2005-11-28,683,25,205,1.58333,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3993,1,2005-11-28,2159,25,205,24.0333,2,6,1,2,0,0,0,2,2,3,0,1,0,5,5
3994,1,2005-11-28,2232,25,205,34.4,5,14,2,3,1,1,1,8,9,9,1,3,5,1,13
3995,1,2005-11-28,4604,25,205,36.6167,11,21,5,8,4,4,0,3,3,2,3,0,1,3,31
3996,1,2005-11-28,4295,25,205,30.8667,4,4,0,0,4,5,1,7,8,1,0,1,1,3,12
3997,1,2005-11-28,4093,25,205,20.8167,7,14,0,0,0,0,1,7,8,1,0,0,0,2,14
3998,1,2005-11-28,1630,25,205,8.33333,0,1,0,1,1,2,0,0,0,0,0,0,0,2,1
3999,1,2005-11-28,1212,41,205,10.8,1,1,0,0,0,0,1,0,1,0,0,0,0,2,2
4000,1,2005-11-28,2198,41,205,30.495,3,8,2,4,6,7,0,5,5,4,2,2,1,0,14
4001,1,2005-11-28,337,41,205,3.23333,0,2,0,1,1,2,1,1,2,1,0,0,0,0,1
4002,1,2005-11-28,3842,41,205,37.005,6,14,2,4,0,0,1,9,10,1,1,2,3,3,14
4003,1,2005-11-28,4400,41,205,31.25,6,15,1,7,4,6,0,2,2,2,1,1,0,0,17
4004,1,2005-11-28,1783,41,205,32.15,4,7,0,0,3,7,5,5,10,4,0,0,2,3,11
4005,1,2005-11-28,839,41,205,3.23333,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4006,1,2005-11-28,4447,41,205,24.65,0,6,0,3,0,0,0,3,3,1,0,0,0,1,0
4007,1,2005-11-28,2003,41,205,13.5167,0,1,0,0,0,2,0,2,2,2,0,1,0,0,0
4008,1,2005-11-28,4212,25,205,4.18333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4009,1,2005-11-28,1129,41,205,33.5167,1,7,1,7,5,6,0,4,4,5,1,0,3,1,8
4010,1,2005-11-28,4263,25,205,32.7833,3,8,2,6,2,3,1,4,5,5,1,0,1,3,10
4011,1,2005-11-28,2497,41,205,20.15,9,11,3,4,2,3,0,0,0,0,1,3,1,2,23
4012,1,2005-11-28,4479,19,203,31.8833,9,20,2,9,9,10,0,2,2,3,1,0,1,3,29
4013,1,2005-11-28,4332,14,206,29.25,1,4,0,3,5,6,0,3,3,4,0,0,0,3,7
4014,1,2005-11-28,1399,19,203,15.4833,1,2,0,1,0,0,0,2,2,2,0,1,0,4,2
4015,1,2005-11-28,1652,2,199,19.75,7,14,0,1,0,0,1,2,3,1,0,0,0,2,14
4016,1,2005-11-28,959,2,199,9.66667,1,3,0,0,0,0,3,1,4,0,1,0,1,3,2
4017,1,2005-11-28,2339,24,199,22.1917,6,8,0,0,1,2,3,7,10,1,0,1,2,2,13
4018,1,2005-11-28,3453,24,199,31.45,4,9,1,4,2,2,1,3,4,4,1,0,3,0,11
4019,1,2005-11-28,206,2,199,12.6067,2,6,1,5,2,4,0,5,5,0,1,0,0,3,7
4020,1,2005-11-28,1493,2,199,19.7183,2,4,0,2,0,0,0,2,2,1,2,1,0,1,4
4021,1,2005-11-28,2022,2,199,22.45,1,5,0,0,0,0,0,2,2,2,0,3,0,3,2
4022,1,2005-11-28,4698,2,199,21.4833,1,6,0,3,3,3,1,1,2,3,1,0,2,1,5
4023,1,2005-11-28,1941,2,199,35.3933,8,17,5,7,1,5,0,3,3,3,3,0,0,0,22
4024,1,2005-11-28,2228,2,199,38.8333,6,13,0,2,9,9,2,9,11,10,5,3,4,4,21
4025,1,2005-11-28,4142,2,199,26.5167,3,7,1,5,0,0,0,1,1,4,1,0,6,4,7
4026,1,2005-11-28,4338,24,199,5.05,0,2,0,2,0,0,0,0,0,0,0,0,3,1,0
4027,1,2005-11-28,2250,24,199,36.8333,6,13,2,5,4,4,0,5,5,2,0,0,5,1,18
